free_text,label_id
Có sống nhưng sống ở 2 thành phố khác nhau. Bây giờ muốn sống cùng 1 thành phố cùng 1 phòng theo như cái google thì gọi là sống thử cũng được. Còn theo mày thì tụi tao là thể loại gì mà đéo sống?,1.0
"Súc vật 7 đĩ vào báo hại MU xuống top 6 mà mấy thằng óc chó fan nó vẫn bênh cho được, còn sỉ nhục pep hôi đéo chịu mua nó nữa chứ. Nếu mà mua thằng 7 đĩ thì cho thằng Kun đi làm cái đéo gì torng khi Kun trẻ hơn, ăn ở với Pep cũng 5 6 năm nó còn là tiền đạo cắm nữa, rước thằng phế vật 7 đĩ về kéo cả team đi xuống mỗi nó là bàn thắng đi lên thì làm gì",2.0
"chính các ""cụ"" mới là chuyên wall of text nhưng toàn đoán với chã nghĩ mà chả có dẫn chứng nào cả mà mức độ hoang tưởng thì ko thể tưởng tượng nổi vì đầu cuộc chiến tới giờ đoán với nghĩ toàn trật lất nhưng vẫn cố chấp, nói ko lại thì chơi trò tháo bánh toàn mấy ""cụ"" hèn",0.0
"sự thật xã hội phát triển nó thế, khi nào lên chủ nghĩa xh làm theo năng lực hưởng theo nhu cầu thì hãy nghĩ đến ước mơ, đơn giản như mẽo nhiều ng học đhoc xong vay nợ đến cuối đời còn chưa trả hết nợ kìa thời giờ đúng nghèo thì éo học được cái cmg luôn.",0.0
"vô đọc gặp toàn mấy gương mặt gạo gội ở các topic về đĩ đệm hôi,chửi bới thằng bảy đĩ chưa đã.Giờ đòi cái thằng nợ như chúa chổm,phải cho thằng huyền thoại gánh team của mình ra đi lại lên bảo Man xì tin làm ăn lâu dài ấy cơ.Vì có anh Pép hôi nhà các bạn phải không?Si lùn nó vĩ đại vkl thế mà dính phải quả Pep hôi với mấy anh fan não tàn hài hước.",1.0
Thông tin thêm cho ai còn thắc mắc bọn kiến chỉ quanh quẩn mỗi 1 quốc gia. Còn th ngu kia đừng có xem làm gì. Cứ giữ đức tính ấy ra đời cho bị vài vố nặng mới khôn ra,1.0
"Cái lìn gì mà bội bạc ? Người ta đã thẳng thừng từ chối, tức là rất lịch sự thông báo anh thớt không phải là đối tượng ngta tìm kiếm rồi. Ở gia cảnh như vậy, thì tìm người có kinh tế mạnh là hoàn toàn đúng đắn. Người ta cần gì cái tình, nếu ko nuôi được mẹ và 1 chị nằm liệt.",0.0
"Đất nước nào cũng có Đảng phái chính trị. Công ty lớn nào ( cả Việt Nam và bển ) cũng có cái gọi là văn hóa công ty, chủ trương chính sách của công ty. Gia đình nào nề nếp ( cả Ta lẫn Tây ) nào cũng có nề nếp gia đình Những cái đấy ko phải ""đạo lý"" triết học thì là gì Fen",0.0
"Cắn trộm? Bố tổ sư cái thằng lươn lẹo, mày bảo nó bong tróc các thứ, tao chửi thẳng cái thằng lái xe trên mạng xong phán như mày, mày cúp đuôi xong bảo tao cắn. Cái vết trên mặt crom màn hình là chưa bóc nilon nhưng mày lấp liếm bảo nó bong tróc. Loại như mày lươn lẹo hơn cả mấy con đàn bà ngoài chợ.",1.0
"Hóa ra đồng đô la Mỹ trở thành phương tiện thanh toán quốc tế là nhờ điều này Vậy mà trước nay vẫn nghe bò đỏ rêu rao là Mỹ dùng súng ép các nước sử dung đô-la để ""xuất khẩu lạm phát""",0.0
"Sắc hôi cũng dùng 2 thằng ộp pa với tom què cho cùng 1 vị trí, thằng này vào thì thằng kia ra, nên 2 phân đà đàn gà này còn cắn nhau dài dài. Viễn cảnh cặp tiền vệ trăm năm có 1 đá cùng nhau tom hốt cứt cho ộp pa phất bóng chắc cũng hiếm thấy, chỉ dùng bắt nạt lào cam được thôi.",1.0
"Thoải mái thôi các ông, tiền của mình, mình yêu thì cho nó có chút gì so vs bạn bè, tôi cũng mất con IP đây nhưng chưa bao giờ tiếc, mấy thằng tự hào méo tặng gì cho bồ dự bồ nó xấu như chó, đéo thằng nào tán nên ko lo gì, chỉ cần khoát loát cái kiểu ta đây 20cm, 30 phút biết làm gái sướng là đủ, quà cáp chi cho tốn.",1.0
"Thế cấm luôn mấy tác phẩm Kim Dung luôn đi, mẹ lũ này tiêu chuẩn kép vl. Hấp diêm, giết ng diệt tộc, đoạn bảo mưu hèn kế bẩn, cách mạng phục quốc, máu me tự tử, cởi áo truyền công, main 5 thê 7 thiếp... Xoá thì phải xoá hết chứ",1.0
"Do con Cúc gay có ""thoả thuận ngầm"" với chính quyền cẩu quốc là phải cho doanh nghiệp nội địa cẩu hưởng ké nên nó mới len vào được, với lại chúng nó được chính phủ cẩu bơm tiền ""ma"" để có thể chịu lỗ hàng chục năm đẩy giá xuống max nhằm lấy đơn hàng để từ từ lấy công nghệ và kinh nghiệm.",2.0
"Con này teen dẩm, học được tí võ lại bố đời, nói năng thì tục tĩu, ra đường phải bị đập cho một trận mới đỡ láo. Vozer bụng bự dân trí thấp đi set kèo với một đứa con gái thì thôi tôi cũng bó tay rồi.",0.0
"Giống vẩu dơ trên này. Thay vì giải thích là đậu nhờ tí để xuống hàng rồi nhích lên cho thằng kia vào thì thằng tài xế sẽ hổ báo cố cãi cho bằng được là ""t đậu đây m làm ccg t, có sai luật đường bộ không, sổ đỏ của m có ra tới ngoài này không"".",1.0
"Kế thừa và phát triển , đồng ý. Nhưng đỉnh cao là ở chỗ khai sinh ra ấy. Giống như bố mẹ fen sinh ra fen ấy, fen kế thừa được tinh hoa, hoặc không kế thừa được tinh hoa thì người ngoài người ta biết ngay. đm, bóng đá những năm 80'-90's, ra ngõ là gặp anh hùng nhá, đéo lìu tìu quanh đi quẩn lại như bây giờ, hết Mes lùn lại đến Rô đĩ, chả thằng đéo nào ra hồn.",1.0
"Cái mình thích là vơ vào là ""văn hóa dân tộc"", như ăn thịt chó, còn ko thích thì là suy đồi Thế hệ trước nào cũng chửi thế hệ sau như thế Nhưng bảo nam mặc áo dài truyền thống dân tộc đi học thì lại lồng lộn lên",0.0
"Cần gì gặp kẻ mạnh như mỹ,trung mấy đứa trẻ trâu này chỉ cần 1 đứa bị chém chết hoặc rụng tay rụng chân là nguyên đám mạnh ai nấy chạy thôi,như vụ thằng áo trắng 1 cân 5 ở quán nhậu hay vụ thằng nhóc bị chặt tay ở ĐN đấy",0.0
"quy hoạch ngu, dân vs doanh nghiệp chửi cho thế mà cái tôi cao, đéo dám thay đổi, hoặc là thay đổi thì chả khác nào bọn nó chửi đúng. hỏa táng bụi bay mù, không khí ô nhiễm, mùi thịt khét lẹt chứ có phải trong lành gì. chửi ngu cũng không phản ánh hết cái não nho của cán bụ.",2.0
"Cần gì qua vụ này. Vụ nào chẳng thế. 1000 thằng luận, mỗi thằng 1 hướng. Đợi công an tìm ra thì lấy 1 thằng gần đúng nhất đi viral. Công an không tìm thấy thì ngậm thinh hết. Trách cái dân trí ngu đần thôi",0.0
"Đúng tư duy của đám mèo vằn, không phải A thì chắc chắn là B. Giờ tôi bảo cả phe đồng minh và phát xít đều gây ra tội ác chiến tranh có được không hả mèo vằn ? Mẽo đáp tận 2 quả bom hủy diệt xuống nhật giết cả trăm nghìn người dân vô tội đó là tội ác chiến tranh. Đéo phải là "" bom nguyên tử nhân đạo "" như lời mấy thằng mẽo vằn tung hô đây. Nhân đạo thì đã không bị thế giới cấm, chính vì nó là tội ác chiến tranh nên việc sử dụng vũ khí hạt nhân mới bị cấm. Vẫn quay lại câu hỏi cũ nước A đánh nước B, xài vũ khí hạt nhân để kết thúc chiến tranh thì có là "" nhân đạo "" trong mắt mèo vằn không ?",1.0
"vô ơn card gì, Real nó phũ như thế nó mới là Real, mới là đội bóng vĩ đại nhất chứ đéo phải loại liếm đít 1 thằng lùn 33t như barca. Rô rời Real cũng đéo nên cơm cháo gì ở C1, nên đừng có gáy là công Rô tất.",1.0
"Tag mod vào đây, so điểm đại học toán kèo 5 củ nhé? Còn bây giờ như con kẹc là cái gì? Chương trình mới được áp dụng chưa đến 1 năm, như con kẹc? Còn mày thì hơn chắc? À mà thằng dân lên tiếng thì thiếu đéo gì, dân Mẽo còn đang chửi học toán => pbct kia kìa, bên kia nói ngu thì bọn mày chửi là woke, thổ tả, bên này nói ngu thì là lòng dân, mát nịt Giờ ngon thì làm kèo, tag mod vào? Không thì lượn.",1.0
"úi dào đã là gì, đây GV trên bục mồm ra rả đạo đức, tính cách chính trực abc, phạt thằng cùng lớp tội ngủ trong giờ, thề éo bao giờ gặp mặt vì ko tôn trọng, thế lol nào kì vẫn 3 tín, đi hỏi thì hóa ra nhân cách = 5 lít, sv cứ gọi là sáng mắt, sáng lòng",1.0
?? Google 1 cái là cả đống thông tin Cái đống tin nhảm của các mẹ từ 20 năm trước đến bây giờ còn mấy ai tin nữa Chẳng có cái nghiên cứu nào chứng minh nó làm giảm sinh lý hay vô sinh cmg cả Còn ngược lại thì có mấy cái rồi,0.0
"Thằng điên, tao hỏi mày có bao nhiêu cty, hay chỉ 1 rồi mày đánh đồng là tất cả cty ở vn... mắc gì phải ăn cứt thích thì tranh luận, còn ko thì thôi. Đâu phải con nít đâu mà phải làm này làm nọ. muốn thì nói, ko muốn thì dừng. Đừng có mà giở giọng con nít ra điều kiện.",0.0
"Biết 1 thằng ở gần nhà, mọi người ai cũng đánh giá nó hiền lành, tốt bụng, mà đkm 1 vợ 3 con mà đéo mua được cái oto, trong khi nhà khá giả vkl ra, chủ doanh nghiệp chuyên về web. Đi chơi đâu nó tống 1 vợ 3 con trên chiếc SH 125i 2018. Thật vl. Nó cũng là vozer hy vọng nó đọc được cái còm này để thay đổi.",0.0
"Tôi vẫn quả Kiban rebutt thằng này kinh điển vl. Nó rap ""đi đường cẩn thận vì tao đã gặp 15 thằng đâm 1"" Kiban rebutt lại là""Chỉ với 1 cây dao thái,nó đâm chết mẹ 15 thằng xạo l*n"". Đúng chất gang luôn. Không biết do thằng wy tư duy viết kém,hay nó yang hồ phim ảnh mà lời nó viết nghe ng* cực,không kém bọn RPT là mấy",1.0
"thì đúng là làm chủ rồi còn gì. Cả ngày ngồi lướt fb vs quản lý, cuối tháng tính toán doanh thu cầm tiền về ko hơn cái thằng làm thuê bục cả dái ra đc 20 củ à ko bằng người ta lại tỏ ra thượng đẳng khinh người à",1.0
"1 điều thôi ko hết được, có 1 thằng thôi nhưng gây cho tôi nhiều khó chịu: ngu dốt, thích làm màu, lươn lẹo, phá hoại, hay mách lẻo, thượng đội hạ đạp, chuyên nịnh sếp, hãm hại, nói xấu, cướp công đồng nghiệp",1.0
"chưa gặp thằng CEO ngân hàng ngày xưa thôi, chứ bảo vozer khoe ảnh thì nó phải tính theo ngân sách quốc gia mới đủ. Gặp kèo chuyển tiền trung gian thì lại chim cút hết với nhau. Tiện thớt có Vin phét nhạy cảm lại nhớ kèo đọ tiền với thằng cu Vin nô ngày trước. Toàn mấy thằng vozer mõm với ceo ngân hàng cộng thêm cả khúc ruột ngàn năm ăn xin bên Đức Daidam óc cờ hó, chê nó nghèo mới đi làm Vin nô, mới đi xe vin phét, cũng chê nó đi xe máy các kiểu.. Cuối cùng nó xuất hiện, bắn mẹ 100 củ luôn và ngay cho tủ lạnh trong phút một. Để lại các con giời đại gia mõm sủa chay và bỏ chạy trong vô vọng, nhục nhã (ảnh thì cũng toàn khoe tài khoản 10-11 số, khoe cả villa bể bơi, khoe đô la các thứ tiền ảo ghê gớm lắm)",2.0
"Thứ nhất là tao éo bênh gì bọn này đâu nhé. Thứ 2. Đường cứu nạn sẽ đc làm dốc lên, đổ cát để những xe mất thắng sẽ đi vào về dừng xe lại. Con đường tromg hình là đường dân sinh chứ cứu nạn cái gì.",0.0
"Cần gì kiện lên, rùm beng lên mạng có mà đi cả chùm luôn chứ dây. Đây lại còn sinh viên xin tiền bố mẹ, gặp phụ huynh cứng nó bốc mả làm ầm lên là đi cả lũ. Thời đại 4.0 rồi anh ơi",0.0
"khinh phụ nữ thế lo làm gì cho mệt... cuối cùng thì trong mắt bác chỉ là công cụ truyền giống mà thôi =]] có lẽ mẹ bác trong mắt ba của bác cũng thế thôi ko hơn đâu... rặc 1 lũ vô ơn, ăn cháo đá bát là vậy",1.0
"Nghe cháu hoc_3d học đòi giọng điệu thằng Pín mà buồn ỉa quá... Xin lỗi trình văn cháu đéo bằng nổi giọt nước trên cọng lông đít nó đâu. Giọng đú của thằng chưa đủ trình nghe phèn ỉa. Viết tử tế còn đéo ăn ai cứ thích học đòi. Hề vkl cháu lại cứ tưởng hay. Trở về với những gì cháu vốn có đi, đừng cố bắt chước đứa khác, đáng thương vkl",1.0
"tôi làm cho thằng sunshine, lương theo mặt bằng tuyển dụng cũng ko cao, thời cực thịnh gần chục nghìn nhân viên giờ đang sa thả hàng loạt rồi thực tế công ty to đéo ai rảnh đi soi thằng nhân viên tên gì",1.0
"Thằng củ lol Citibank dạo này nó dell cần khách nữa thì phải. Nó vào tận công ty mình mời làm thẻ, mình thì đang xài HSBC tín dụng tốt và cũng đưa đầy đủ giấy tờ cho nó. Cuối cùng sau 1 tháng ngâm hồ sơ thì nó báo không được duyệt. Khuyên mấy thím nếu được tụi citi mời làm thẻ cứ từ chối thẳng, đừng nghe tụi nó dụ nộp hồ sơ rồi tốn thời gian ra ngân hàng sao kê các kiểu. Vì tụi thẩm định bên đó ngu học lắm, cứ thấy thu nhập mà tăng đột biến trên 150% như thím ở trên nói là từ chối ngay mặc dù nhiều khi đó là phần tiền thưởng của công ty. Chính đứa sale thẻ còn nói như vậy mà",1.0
"Thằng mõm nhôm. Có thể nó nói không sai nhưng nếu là 1 fan nhiệt thành của MU sẽ tránh nói như thế chứ đừng nói là cựu cầu thủ, huyền thoại. Thằng này trước là con cưng của MU nhưng giờ chỉ là 1 con chó của Sky Sports không hơn không kém.",1.0
"Con cháu anh sắp giành lại được đất nước rồi, thì anh về trong vinh quang chứ có gì đâu. Anh về lần này không thành vua thì cũng thành tướng thôi, chứ có cl mà đòi bắt bỏ tù anh",1.0
"Gà vl, cái này từ hồi con nít mẫu giáo với c1 t làm vài lần là được rồi, đợt bọn báo hoa học trò hay báo gì ấy chúng nó hay in cái này. Nhưng mỏi mắt bỏ mẹ đéo có gì hay ho. Ngày ấy thiếu thốn thứ để chơi nên mới tò mò chơi được mấy lần là chán",1.0
Ít nhất còn có thời hạn. Ở ĐN là tạm đóng cho đến khi có quyết định UBND TP mới được kinh doanh trở lại. Hiệu lực từ ngày 15/3. Mới 18h ngày 15 chưa nhận quyết định mà CAP nó đã đến đòi lập biên bản. Chưa kịp sắp xếp lịch nghĩ cho đám nv. Tức điên chửi 1 trận tơi bời với chúng nó. Bố láo. Mịa nó dắt 4 thằng đến canh cửa luôn.,1.0
"Anh đọc ko hiểu vấn đề thì nên đọc lại cho nó hiểu. Nhặng lên như thằng vô học thế. Nói chuyện, tranh luận trên tinh thần lịch sự, đoàng hoàng nhé. Câu đó tôi lập luận cho anh rõ rằng: Lỗi là Lỗi, ko thể nói nó Lỗi rồi phủi, nhận định là ""còn chả vấn đề cái đ' gì cả bạn ạ."" Đó ko phải là câu đề xuất, phương án fix lỗi anh nhé, đừng lập luận kiểu trông lảng như thế.",1.0
"Đm, lũ ăn hại, có thế mà cũng không suy ra được. Bọn kia nó chơi some, bọn con trai thì đeo bao (nên đéo thấy mẫu tinh dịch) chúng nó đục một đứa con gái khác sau đó mới đục em này thì trong âm đạo lại chả có tế bào của đứa con gái kia.",1.0
bố mẹ họ hàng mừng vcl vì thằng con FA lâu ngày tưởng BD đéo thích con gái ai ngờ hôm nay nó bị bắt quả tang mua dâm tối đến bố thưởng cho con trai 1 kèo mát xa nuru,1.0
"1. Thế tiếng anh không rộng, không đa dạng à thằng ngu 2. Chắc chắn mày chưa học tiếng anh đàng hoàng rồi 3. Tiếng ngữ pháp nó khác, ngôn ngữ nào không thay đổi nghĩa khi thay đổi từ mày kể t nghe thử thằng đần",1.0
"Tag chúng nó vào mà chửi chứ mai fen. Chắc qua mấy trái cây nhật bên f33, lải nhải nhật làm màu thế này thế kia Xong bị bash sml nên qua đây chửi đổng à? Yếu đuối thế Mạng ảo thôi đừng có xiaolon thượng đẳng như thằng ceo bội tín bank có ngày lại bị bóc ra là quý bửu thì chúng nó cười cho thối mũi Thế nhé thằng đầu bò, cứ sống các cuộc đời đ có tuổi thơ của mày đi, tội nghiệp chắc còn đ biết tới những doraemon, pikachu, hello kitty...etc..",1.0
"do trình làng nhàng ao làng mà bọn lều báo thẩm du lên quá nên vozer nó ghét là dễ hiểu. như ông nhõi công phượng múa may solo mấy trái cúp giao hữu xong tung lên như thánh, sau đó vào các giải chính đá như shit. 1 bộ phận đông đảo người dân vẫn tưởng thằng công phượng này kinh khủng lắm ấy chứ, dân trí thấp bỏ mẹ",1.0
"Theo nghiên cứu thì những kẻ sát nhân hàng loạt thường có khuynh hướng bạo hành, sát hại động vật từ nhỏ. Thế nên nếu thằng bố con mẹ mà không cho đi điều trị tâm lý sớm thì cái ngày 2 thằng trong bài nó xiên cha, đâm mẹ không còn xa.",1.0
"tôi gặp ca này rồi tôi bày cho. Đéo hùn hạp nữa. Nói nó cần vay thì phen cho vay không lãi trả trong vòng 3 năm, lúc nói ghi âm lại để được cái hợp đồng miệng. Còn đéo thôi tiền ai nấy xử, tự đầu tư.",1.0
"Ở xứ tư bổn văn minh như Hàn Cuốc mà giáo viên thành nghề nguy cmn hiểm rồi đây này. Cái văn không làm đứng sang 1 bên phải sửa lại rồi , ai muốn sống thì đứng sang 1 bên đừng làm giáo viên.",1.0
"Cái con chuyển nhầm nói giọng bố đời,mẹ thiên hạ bỏ mẹ ra. Với lại ai cho phép ngân hàng cung cấp thông tin khách hàng kiểu đấy? Nó mà kiện ngược thì cái đứa cung cấp thông tin cho con kia có mà toát mồ hôi đít ấy chứ",1.0
"Tự đặt vấn đề xàm xàm r tự lo cho có cái viết, báo vs chả chí, bất kỳ thông tin nào trên internet cũng đều có nguy cơ sai lệch chứ riêng éo gì cai chat kia, trong khi chức năng của nó cũng éo phải cc thông tin hay kiến thức.",1.0
"mấy cái hình chế cười ỉa. ps thằng tonac nó có thù với đám đông, lý do sao ai cũng hiểu nên thôi các đồng chí kẹ mẹ nó đi cho lành. thằng này bơ nó đi là nó tức nổ dái rồi",1.0
"lịt pẹ báo tiêu đề dễ gây hiểu lầm vãi òn. Chúng tôi đồng ý lắp camera hành trình để ghi lại tình huống giao thông làm căn cứ nhé, chứ lắp thêm cam để soi tình huống ""giao thông"" trong xe thì có kẹc chúng tôi lắp, thế cho nó vuông vức",1.0
"Bọn vozer này bị ngu hay sao ấy. T đã nói là t giải thích cho biết tại sao bà mẹ làm vậy, chứ t có nói t đồng tình đâu. Cũng hùa vào gạch t. Phải thế mới thấy vozer óc chó đến thế nào. Không gả con cho là đúng",1.0
"Hỏi thật, bị ngu hay cố tình ngu vcó đọc hiểu nổi nãy giờ chú nói gì k cháu Sao.k lấy luôn ví dụ mấy đứa bỏ học, bán hàng online luôn cho đủ bộ Bọn đấy giàu vl ra. Mà cũng éo phải làm thuê, làm chủ luôn. Còn dạng chú em vẫn đang là làm thuê đấy",1.0
"lại có thằng khóc thuê sủa mướn, công an điều tra ai đúng ai sai biết hết, vin nó có video nắm đằng chuôi rồi thằng gogo trốn cho lẹ, cty nó gánh cả cái VN này không có ngu làm ba cái truyền thông lỗ vốn này đâu, đợi lên đồn nồi thường chết cmm ngu thì chết vozer rác khóc vẫn cứ khóc như cha chết mẹ có chồng khác.",1.0
"Thật, viện con gấu cũ, bác sĩ thằng đéo nào cũng ô tô. Hãng dược mỗi lần nó lót tay cho 1 đống tiền quà lại còn % kê đơn Dăm 3 cái thằng NH là cầm tiền của người khác chứ có phải tiền mình đâu",1.0
"Mấy thằng anh em họ tốt nhất là ko cho mượn, tôi có cho thằng em họ mượn dồn dồn từ cách đây 5 năm hơn 20 củ chưa trả 1 đồng, bữa thằng em nó hỏi 800k mai trả cả tháng rồi ko thấy nói năng, đéo hiểu anh em nhà nó thế nào nữa",1.0
"Cấp 1 cấp 2 thôi. Chứ cấp 3 t lại thấy hs mình trâu chó hơn bọn Tây, thời t ai muốn điểm ĐH >19đ thì dẹp cmn SGK sang 1 bên, mua sách ngoài về giải đề thấy mẹ luôn. Toàn những dạng bài mà SGK ko hề nhắc đến 1 chữ, ấy thế mà đề ĐH nó ra còn kinh hơn mấy cái dạng đó, ko cày sách ngoài mà học SGK thì chỉ có ăn cám.",1.0
"Dkm, không phải khen, vài năm gần đây, bình luận bóng đá chỉ có thằng Batman, Captain ... trên xôi khúc (nay éo biết lạc đâu rồi) là nghe lọt tai, bọn còn lại trên các kênb chính thống nghe như bọn mất não. Nhất là mấy trận Mờ ngu, để cho mấy thằng nhõi óc chó fan Mờ ngu nó liếm bi, toàn nghe xíu là tât mẹ noa tiếng đi coi câm.",1.0
"tui cũng như ông mà làm công ăn lương mất việc thì cũng ăn lol cả rổ thôi giờ như chó cùng dứt dậu tiến không được lui không xong, mở cửa hàng thì bù lỗ 8 phần không mở thì 10 phần không biết lãi là gì , chưa tính công nợ",1.0
"Trọ 1 đêm mày cũng phải khai báo tạm trú tạm vắng nữa là 1-2 tháng quyền lợi ăn điện bậc 3 thì mày đòi được, ko được thì mày ăn bẩn của khách trọ, trách nhiệm đăng ký tạm trú tạm vắng thì mày đéo muốn làm? Gì kỳ vậy?",1.0
"VL nhỉ, suốt ngày lải nhải cái câu chưa già đã giàu. Dân VN sinh đông vcl ra, con cái nheo nhóc sống khổ cả đời chứ giàu cl gì. Như chỗ ông mấy ông bà già 50-60t vẫn phải còng lưng phụ hồ, nhặt rác,... kiếm đồng nuôi cháu, bố mẹ chúng nó thì tha thương làm kiếp công nhân, tiền tích góp chẳng đáng là bao Rồi con cái lớn lên k có đất ở, chúng nó lại đi tha hương, nếu con gái may mắn kiếm được chồng tử tế hoặc lấy ck Hàn, Nhật, còn con trai thì kiếm tăm tối cả đời. Chỉ sướng bọn cốp to, nhà giàu, chủ doanh nghiệp vừa có nguồn lao động rẻ mạt, vừa bán được hàng, nộp nhiều tô thuế do nhiều người mua sắm",1.0
Vlz t cũng đang tự hỏi thằng củ lìn này có lái được xe với có hiểu xe bị mất phanh do quá nhiệt không mà thở ra câu nào thấy ngu câu đấy giờ đọc còm này thì đúng là nó ngu thật,1.0
"Hôm rồi lỡ kích vào 1 trang quảng cáo của 1 thằng diễn giả củ loz nào đó. thế là mấy hôm nay các mặt trận FB, YTB quảng cáo đầy rẫy. cứ 5 phút lại có QC. từ làm giàu, đến phát triễn kĩ năng, từ trẻ đến lớn. dell chừa 1 quần què gì.",1.0
"10 cụ vic cũng ko gánh nổi độ ngu của bọn này, nhìn thằng xuân cường đỡ bước 1 kìa, lỗi vcl, hàng tv thì éo biết kiểm soát chuyền trọt toàn chuyền ngang vs chuyền về để văn thắng đá lùi lấy bóng là thấy ngu vcl.",1.0
"Gần giống hoàn cảnh của nhà tôi. Hồi tôi mới về nhà ck, t bị sốc thật sự. Ở nhà mẹ đẻ tôi mn ko bao giờ văng tục, bố mẹ tôi sống rất tình cảm và nói chuyện tôn trọng nhau. Đến lúc về nhà ck, mẹ ck tôi nc rất khó nghe, toàn ""đéo, chó, mả mẹ,..."", ""mày nói gì mà tao đéo nghe thấy cái mẹ gì"", ""đớp hết đi"", ""sao mặt mày cứ nhăn như chó bun"",... nghe thấy chạnh lòng kinh khủng. Bên nhà ck cũng có điều kiện nhưng bố mẹ ck cũng tằn tiện, mua cái gì về bà cũng phải hỏi giá xong tặc lưỡi. Sinh nhật mẹ ck, tôi vs ck mua một bó hoa đẹp, bà bảo mua cái gì ""đớp"" còn hơn phí tiền.... Nói chung kể ra thì chán, bây giờ vẫn thế. Tính tôi ko thích đôi co với ai bao giờ nhưng sự nhiệt tình của tôi cũng chẳng còn.",1.0
"có mày ngu, 2 cái liên quan đến nhau hả, h trình thiết kế công nghiệp hiện nay hơn 7 chục năm trước bao nhiêu. mày nói xem bao năm nữa nó thu nhỏ bằng cái pc cho tao xem nào.",1.0
"K phải kém mà cố tình k hiểu. Mấy con bò đỏ đang điên cuồng chống Mỹ , Châu Âu và bênh vực TQ trên các diễn đàn lớn kìa. Chúng nó điên cuồng thật. KLQ đang dịch bệnh tn bác nào lo cho e cái thẻ xanh e hậu tạ 10k USD nhé. E là e cóc sợ bệnh",2.0
"Vì tụi mày hoài niệm như vậy đó. Để mẹ cái icon chim cánh cụt, biết thế nào cũng bị trigger, như nhím xù lông vậy Vl thế Real chắc đéo có công nghệ mới rồi máy móc phác đồ 4.0?? Ủa aloo",1.0
"2022 rồi, thanh niên thì hô hào 4.0 nhưng tư duy thì toàn ăn xổi, hướng về quá khứ ''ngày xưa cũng vậy có sao đâu!'' hehe! đơn giản 1 việc rất nhỏ là tụi mày về hỏi ông bà già tụi mày xem có ngờ được ngày bỏ sổ hộ khẩu như hôm nay không? mồm hô hào cần câu cơm của tụi công an sao bỏ? giờ thì sao? bất động sản là 1 sản phẩm đặc thù, giá trị đi kèm pháp lý. 2022 còn tư duy thời khai hoang thì sớm muộn cũng ra đê mà ở. hehehe!",1.0
"Mày lôi chuyện cũ của vợ lên làm gì? Để cầu mong sự thông cảm à? Đi làm kiểu lol gì mà tháng k đưa vợ nổi tiền nuôi con? Mày đi làm mà tháng k đưa vợ 1-2 tr rồi còn đớp 15 tr tiền mua bỉm, sữa cho con?",1.0
chuyện này bình thường chứ có phải mỗi chỗ đấy nó thế đâu mà các anh cứ phải cạnh khóe dm cái loại dư giả mà vẫn còn đi tranh tiền của người nghèo thì đúng là súc vật cũng ko bằng,1.0
"cận thừa độ + loạn thị sức khỏe loại 6 đi cái vào mặt đm phường mà dám cho lên khám quận sĩ quan khám nó chửi cho xối máu đầu chứ ở đó mà đi, nvqs mấy năm nay nó làm chặt chẽ rồi đéo phải như ngày xưa đâu năm kia tôi đi khám quận có thằng này bị tiền cao huyết áp 140/90, ông phường đội rỉ tai cha sĩ quan khám bảo là gia đình có nguyện vọng cho đi, ông sĩ quan gạt đi bảo các anh không đọc thông tư à mà tuyển những thằng như thế này",1.0
"Tầm đấy thím cũng xanh cỏ rồi, lo xa làm gì. Người chịch nhau như gà, con nít con nôi vứt đầy đường ra đấy, còn lâu lắm mới diệt tuyệt được. Mình ở thành phố mấy chục năm nay ra đường mà chán ngán chỉ muốn búng tay bay màu bớt. Lúc đó chỉ nghĩ ""thằng nào bảo VN dân số già ra đây tôi đấm vỡ mồm"", mặc dù là VN dân số già thật, nhưng ra đường thời buổi này chán ngán quá",1.0
"cái vd đẩy chi phí hoạt động vào vay nợ của anh có trong bctc định kì không, có vi phạm pháp luật không? nếu có thì không minh bạch chỗ nào? còn không chính là lừa đảo chứ còn éo gì nữa= )))) Apple và nhiều cty khác dùng thủ thuật tài chính, không đưa lợi nhuận về Mỹ để né thuế thì theo anh là ""không minh bạch"" hay ""lừa đảo""?",0.0
"lên mạng thấy bọn BLV nhà đài toàn fan bà xã, real đá hay vậy mà bọn nó vẫn phán lối đá hỗn loạn nhất là thằng lol le foot, đm bà xã giờ đá như cac mà cứ viết bài phân tích cầu thủ của tụi nó",1.0
"Mới phượt SG-DL về xong, bị xe PT nó lấn làn ép cho 3,4 lần muốn rớt khỏi đường, dkm lũ tài xế súc sinh . Thêm mấy cái xe lol chở rau nữa, douma nó đường kẹt xe mà nó bóp còi inh ỏi như tế ông già nó, còn lũ mặt lol pikachu chỉ chăm chăm bắn tốc độ xe máy",1.0
"mẹ, người ta suy nhược thần kinh là biết bệnh nặng rồi, có phải đau cái tay cái lưng đâu mà mấy thằng kia vào chê người ta yếu rồi nói ngta xạo về OT mạt sát người ta đi rồi đến lúc tụi bây ko còn khỏe nữa mới hiểu",1.0
