text_clean,label_id,label_name,svm_pred,bilstm_pred,phobert_pred,deberta_pred,svm_label,bilstm_label,phobert_label,deberta_label,svm_ok,bilstm_ok,phobert_ok,deberta_ok,error_pair
"Hoài Đương tao không giỏi, lại không đẹp như chị, gia đình lại ở quê, cố gắng ị ra quần chục năm lương vẫn 5-3tr và số người như tao chắc ko ít, mà chị bảo chỉ cần cố gắng là nhà lầu xe hơi cha mẹ sung sướng thì chắc xh này toàn người giàu, ai mà ko sml ra cố gắng đây",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Táng chết cha tụi mày lũ học trò l :)),0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Trần Ngọc Dương dm het fan cung roi nha,0,CLEAN,1,0,2,1,OFFENSIVE,CLEAN,HATE,OFFENSIVE,0,1,0,0,CLEAN -> HATE
Đi làm osin mà xạo lol ghê,2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
Gọi mấy thằng CA là phải dí thẳng tiền cho chúng nó.ko là đến già chúng nó cũng chả quan tâm,2,HATE,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,1,1,0,0,HATE -> OFFENSIVE
Trung tu mù,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Như vậy bổ đầu nguời thì mình chịu bao tiền nợ nhể để còn biết sau này chết thì ghi giấy nợ bảo con cháu trả hộ :v,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Chơi ngu thì chịu v 😂,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Nhanh chậm cái con mẹ chúng mày =))),1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
ở Việt Nam rất khó...vì lý do...( ai sẽ là người đứng lên chỉ mặt người đàn áp...vì lỗi do thằng đánh máy...thằng đọc hay thằng ký không có tội )...ví dụ thực tế...1 nhóm người tụ tập kêu gọi hòa bình...ông A ký lệnh do ông B đánh chữ: giải tán nhóm ng,2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
"Phải mạnh tay với bọn này lên. Phạt hành chính, phạt tù. Chúng nó mới sợ.",0,CLEAN,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Bài hát phải nói là như con cac.,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1,HATE -> OFFENSIVE
Tuổi Trâu thì nhai lại là hợp cmn lý rồi 🤣,1,OFFENSIVE,1,1,0,0,OFFENSIVE,OFFENSIVE,CLEAN,CLEAN,1,1,0,0,OFFENSIVE -> CLEAN
Toang thật nhỉ,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Trần Dần nói tro sướng cái lỗ mồm .hắn này về VN .thì phải tro ngay vào thường tín hà tây,2,HATE,0,2,1,2,CLEAN,HATE,OFFENSIVE,HATE,0,1,0,1,HATE -> OFFENSIVE
Thiet la dau dau nghe va nhin canh nuoi vietnam hach sach voi nhau,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Cái phiếu phạt 20k này csgt đéo bao giờ nghi cái gì hết nha tao bị mấy tờ có cả 50k nữa chỉ là bọn nó tự nghi vào rồi làm màu thôi,2,HATE,0,2,1,1,CLEAN,HATE,OFFENSIVE,OFFENSIVE,0,1,0,0,HATE -> OFFENSIVE
Đình Quang ê đẹp trai vll ra bảo xấu đcm đây mới xàm l nàyy,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Nguyễn GB đang gọi dậy đi chơi đồ với nhau đấy ông :))) ngoan ngoãn gì con nghiện đấy có khi a Độ nói còn không nghe thì trông em thế nào được :))),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
wibu rách,2,HATE,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Được vãi đái nhờ,0,CLEAN,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
Co de,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
quá xấu hổ. đã nghèo dốt lại khệnh khạng,1,OFFENSIVE,2,0,2,2,HATE,CLEAN,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
"Mày nhìn lại mày đi, đăng clip đell đc 5 like, à phải rồi, bởi vậy mới bươi móc kiếm đàn bà để bình luận kiểu ganh tỵ 😂😂",2,HATE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Ong gia nguoi ta hong cho ra ngaoi so lay,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
Đuma chính em :))))),1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Địt mẹ thiên đường ad nhỉ,2,HATE,2,2,0,1,HATE,HATE,CLEAN,OFFENSIVE,1,1,0,0,HATE -> CLEAN
đ nhặt đc mồm với nỗi nhục của bạn này :v,1,OFFENSIVE,0,1,2,1,CLEAN,OFFENSIVE,HATE,OFFENSIVE,0,1,0,1,OFFENSIVE -> HATE
Lê Luân đừng so sánh lương. Mà hãy so sánh quyền lực và lợi ích. Làm cty tư nhân là người lao động không có quyền lực . Còn làm nhà nước là con cháu các quan chức có quyền lực và nắm trong tay nguồn lực của địa phương vả quốc gia. Vì vậy một người hưởng lương do công sức lao động của mình và một người hưởng lợi ích từ toàn bộ dân địa phương hoặc quốc gia gom lại thì tiền của ai nhiều hơn????,1,OFFENSIVE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Gái mạc váy éo dám đứng cạnh:) =,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Huy Vo rp cày thuê,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
"các bạn hãy nghĩ theo hướng tích cực, cứ nghĩ tiêu cực rồi lại bảo PĐ, tâm các bạn nghĩ xấu thì sẽ nghĩ ng khác xấu :D",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
Tôi sin tuyên thệ .. trong nhiệm kỳ của mình sẽ cố gắng vơ vét đục khoét tàn phá đất nước này ko cho thằng sau lên ăn được gì nữa,1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
phân biệt ?,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Mũn Ciu :)))),0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Vấn đề ở đây là trong nước cần phải đào tạo và dân mình thất nghiệp đầy ra đó,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Xin mời :))) to mồm đòi làm cách mạng vậy làm đi :))) lật đổ cộng sản đi :))),0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
CÔ BA VÀNG MÃ :)),0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Nhìn cái mặt nó kìa. Cặn bã 🖕🖕,2,HATE,2,2,1,2,HATE,HATE,OFFENSIVE,HATE,1,1,0,1,HATE -> OFFENSIVE
"Cụ đã nói rõ,.VNCH đã chết do ý trời.giờ phải quay lại ủng hộ Đảng cộng sản Việt Nam ủng hộ dân tộc Việt nam đoàn kết,thương yêu nhau,xây dựng đất nước.",0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
"Các ông có làm công ăn lương k?hay hàng tháng cứ đều đặn có thêm nguồn thu nhập khác từ việc nhận hối lộ ,quà biếu?",1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Minh Nhật chuẩn cmnr. Jack tuổi j so dislike :))) haha. K atm là ca sĩ duy nhất trên thế giới mà k cần hát mà,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"mọi con vật đều bình đẳng, nhưng có một số con bình đăng hơn các con khác ;)",0,CLEAN,2,0,2,2,HATE,CLEAN,HATE,HATE,0,1,0,0,CLEAN -> HATE
Quan điểm như con cặc!!,1,OFFENSIVE,2,2,2,1,HATE,HATE,HATE,OFFENSIVE,0,0,0,1,OFFENSIVE -> HATE
"Thuế thu từ các cty cũng có nguồn gốc từ lao động của tấc cả các thành viên của cty, từ chủ tới công nhân. Đéo có nhân viên, công nhân cty có hoạt động được ko. Thuế vat là thuế do người tiêu dùng cuối cùng trả. Doanh nghiệp chỉ thu hộ cho nhà nước. Nghĩa là người dân phải ghánh chịu tấc cả các loại thuế, phí.",0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
"Vãi l Bùi thắng, uh thì chú cứ nói nữa đi :) cãi chi cho mệt",2,HATE,0,1,0,2,CLEAN,OFFENSIVE,CLEAN,HATE,0,0,0,1,HATE -> CLEAN
Huy Hoàng ôi voãi noàn 3 năm r vẫn có ng cmt 😞,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Ng ta có tiền dùng phi cơ riêng về VN để đc cứu chữa. Chứ ng bt là tẻo bên Anh r. À mà quên ng bt thì làm gì có tiền mà đi Anh nhỉ,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
"Có cái nhóm nho nhỏ chuyên trị những bộ phim thầm kín mười 8 cộng, scandal, phốt phủng, Nhật, Âu Mỹ các kiểu cho mấy anh em nào cùng khẩu vị đây:",0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Nhạc của Khánh nó vẫn khác. Ông nội này giả khổ thôi. Mấy cái thằng mắt lươn tin sao được.,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
"Loại này nên bắn, đéo cần bịnh hay không.",2,HATE,2,1,0,1,HATE,OFFENSIVE,CLEAN,OFFENSIVE,1,0,0,0,HATE -> CLEAN
Có những đứa còn chửi kinh hơn cả page này nữa 😒 vkl xúc phạm tôn giáo còn cãi cố,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Cuộc sống này khốn nạn hơn mình tưởng,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
"Ở xứ thiên đường an sinh xã hội như ccc nên nghèo đói bệnh tật cũng phải lết đi làm đủ thứ nghề kiếm cơm k thì chết đói, trách ông này nhưng cũng đừng đổ hết trách nhiệm lên ng ta như vậy.",2,HATE,1,2,1,0,OFFENSIVE,HATE,OFFENSIVE,CLEAN,0,1,0,0,HATE -> OFFENSIVE
Đau não😂,0,CLEAN,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
"Hoàng Văn nếu là nhà tài trợ thưởng thì ko mất thuế,nhưng sợ ko biết có tới tay mấy e đc ko nè",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"Tôi vẫn chưa hiểu, tại sao Saigon, một thành phố ""Ngụy"" đói khổ, bị bọn Mỹ ""Ngụy"" đàn áp, bóc lột, cần chế độ CS ta giải phóng, cứu đói, mà lại nộp ngân sách nhiều thế ! (bằng 55 tỉnh thành khác).",1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Đéo hiểu page này lập nên nhầm mục đích gì :)))))))))))))),0,CLEAN,2,1,1,0,HATE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Chào thầy ba girl😌nứng vcl,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
"Ý là bạn thích đc dí lồn vào mặt à? Vậy thì cũng giống mình. Sướng mà, nhờ 😂",2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
Nguyễn Phương Linh sống thật đéo gì,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
đm biết cái gương đó là tiền ai mua không mà dám cắt =)) đm thằng nào cắt kính,2,HATE,2,2,1,1,HATE,HATE,OFFENSIVE,OFFENSIVE,1,1,0,0,HATE -> OFFENSIVE
trời,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
DLV: đây chỉ là con sâu làm rầu nồi canh thôi :v,2,HATE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,1,0,0,HATE -> CLEAN
Con bóng già h mới lộ :v :))),2,HATE,2,2,0,0,HATE,HATE,CLEAN,CLEAN,1,1,0,0,HATE -> CLEAN
Giờ m mới sáng mắt ra và tai đã nghe đc rùi phải k,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Ờ face dành cho con người k dành cho thú vật ok,1,OFFENSIVE,0,0,0,1,CLEAN,CLEAN,CLEAN,OFFENSIVE,0,0,0,1,OFFENSIVE -> CLEAN
Cho liếm hậu m*n cái abe :)),0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Nguyễn Đăng Khoa thg học trò l này :))),2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Dag sau co ke an com vn nhug lam thue cho trung quoc ban dung dong bao.,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
"Đâu chỉ có HK, Vietnam cũng cần tẩy chay nhỉ, vì có hẳn cả 2 sao ủng hộ đường lưỡi bò",1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Truyền thông nó cứ nói thổi phồng giá trị của TPP thôi chứ VN đang tham gia hàng chục cái hiệp định tương tự này mà có cái mẹ gì thay đổi đâu,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
4 con báo nguy hiểm nhất hành tinh,0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
Ăn của dân ko từ cái gì và bây giờ là ăn của dân không còn cái gì thì làm gì còn ai tin yêu nữa! Mọi sự so sánh đều là khập khiễng nhé!,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Mày làm tao bối rối vl admin :)),0,CLEAN,2,0,1,0,HATE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
the deo nao` nha` nguoi` ta di het' thi sao. hong~ vietkey,0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Huy Phạm vl bạn :)) khịa vl,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Thứ nghiệt ngã,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
già mà non :)),0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Thà éo bh e nói dối😑😑,0,CLEAN,1,0,1,0,OFFENSIVE,CLEAN,OFFENSIVE,CLEAN,0,1,0,1,CLEAN -> OFFENSIVE
day la mot ong gia dien thoi dai ong co xau ho khong ??,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Miền Tây rặc là đây. Thiệt thà có sao nói dị,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Rắn này khát nước lắm :)),0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
học putin chỉnh đồng hồ à?,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Thiếu văn hoá vợ cũng,0,CLEAN,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,1,1,0,0,CLEAN -> OFFENSIVE
Ở Mỹ sao người vn don bây ác quá,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Nguyễn Ngọc Sơn dm chac may lam pr cho cai page nay chac,1,OFFENSIVE,1,0,2,1,OFFENSIVE,CLEAN,HATE,OFFENSIVE,1,0,0,1,OFFENSIVE -> HATE
Già đầu mà non quá :)))),0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Không ngờ các bác hàn quốc gian hơn e hàn sẻng .,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
lanh dao cua xhcs phat bieu hay that.dag mat wa nhi!,0,CLEAN,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,1,1,0,0,CLEAN -> OFFENSIVE
"Thôi nó dở dang thế rồi, giờ cố gắng vay mượn để làm hoàn thành cho dân đi lại đỡ khổ chứ biết làm thế nào. Sáng ra đi từ Hà Đông lên Ngã tư Sở mất tiếng thấy đến nhục!",0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Nhỏ Meo cái đà mất dạy dài hạn thì làm gì. Thời cơ tới rồi 🤣🤣,0,CLEAN,0,1,1,2,CLEAN,OFFENSIVE,OFFENSIVE,HATE,1,0,0,0,CLEAN -> OFFENSIVE
Đây đây sdt của cháu là 113 hoặc 114 cho cháu 1 cái xác đàn bà cháu đang thấy và 1 cái nhà mặt bà đang ở . ok,0,CLEAN,1,0,2,0,OFFENSIVE,CLEAN,HATE,CLEAN,0,1,0,1,CLEAN -> HATE
Ô tê con😆,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
NÀ NÍ✌😂😂,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Phản động là gì vậy? Auto đéo động não à,2,HATE,1,1,1,1,OFFENSIVE,OFFENSIVE,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Danh hiệu nói xạo k ai xứng đáng hơn ngoài trần dần,0,CLEAN,0,0,2,2,CLEAN,CLEAN,HATE,HATE,1,1,0,0,CLEAN -> HATE
"có tiền cứ làm,chỉ có bọn không có tiền làm mới ý kiến lọ chai",2,HATE,0,0,1,1,CLEAN,CLEAN,OFFENSIVE,OFFENSIVE,0,0,0,0,HATE -> OFFENSIVE
Cái thứ hạ đẳng :)),2,HATE,2,1,1,2,HATE,OFFENSIVE,OFFENSIVE,HATE,1,0,0,1,HATE -> OFFENSIVE
Bede,0,CLEAN,2,2,1,0,HATE,HATE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Phương Thảo đừng có thằng boom ăn bậy bạ nha m,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
"Qua đại hội đãng là nó bỏ ngay cái quy định này, giờ nó muốn mọi người chửi mà quên đi diễn biến thôi",0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
trời máaaaaaaa =))))))))))))),0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Ngọc Hào ghi nguồn dô,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
là cò tè há mõm,0,CLEAN,0,2,1,0,CLEAN,HATE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Mắt ông này già trước tướng,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
"Bị chặt khí thế , chửi nhỏ khóc luôn moi ghe",0,CLEAN,0,1,1,0,CLEAN,OFFENSIVE,OFFENSIVE,CLEAN,1,0,0,1,CLEAN -> OFFENSIVE
Thà từ chức còn hơn làm một con rối!,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
awww man khịa,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Vải lờ thầy😂😂😂,0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
Chầu chực đến khổ =]]z cũng được huấn luyện đấy chắc đây thuộc về nghiệp vụ :v,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Trym to,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
Sống chậmmmmm 🙄,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Nhìn tội vl =))),0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Tôi thấy ông lần này nói nhiều cái đúng quá . cs mẹ rồi 😘,0,CLEAN,2,0,2,1,HATE,CLEAN,HATE,OFFENSIVE,0,1,0,0,CLEAN -> HATE
Giờ mới biết con mẹ giựt nợ Minh hiếu,2,HATE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Gucciii 🙈,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
sao bạn nói ngta nvay. ban có giỏi bạn bỏ 500trieu ra nhu a ay di. bạn ko làm MC nổi tiếng như a ay di. cùng là con ng mà. ng nổi tiếng tiếng nói nó pai khác ng bình thường chứ. bạn thử đăng stt nvay xem có ai ủng hộ b ko. nói pai ngi b ak.,0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
20-10 vui vẻ con bóng sadec:)),1,OFFENSIVE,0,2,0,0,CLEAN,HATE,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Dị ó hỏ,0,CLEAN,0,1,1,1,CLEAN,OFFENSIVE,OFFENSIVE,OFFENSIVE,1,0,0,0,CLEAN -> OFFENSIVE
Nguyễn Nhật chuẩn cmnr . nhạc ko nhai nổi. đên bon fan cũng đéo thể yêu thương nổi luôn,2,HATE,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,0,HATE -> OFFENSIVE
Arlios Trinh kinh tởm,0,CLEAN,1,1,1,0,OFFENSIVE,OFFENSIVE,OFFENSIVE,CLEAN,0,0,0,1,CLEAN -> OFFENSIVE
Cô mina dễ thương hơn ml của thầy 😀,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
"cứ như là ân huệ ấy! hèn mọn, sao không kiện nó ra tòa án quốc tế! sông mekong là của chung, có phải riêng TQ đâu!",0,CLEAN,0,2,2,0,CLEAN,HATE,HATE,CLEAN,1,0,0,1,CLEAN -> HATE
Tối qua xem đoạn này mà đéo dám cười,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Huyền Khánh Phùng nếu e không tiện thì tôi sẽ book vé vào Hà Nội làm người yêu em ??? Và tối nay chúng ta sẽ địt,1,OFFENSIVE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,OFFENSIVE -> CLEAN
Phó Chủ nhiệm UBKTTP Tân an(Long an) không có bằng cấp 3 nhưng lý luận CT rất giỏi,2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Mình đang tìm một con bò đặc điểm nhận dạng nó kêu cực kì thuyết phục nha có hậu tạ :;),1,OFFENSIVE,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,OFFENSIVE -> HATE
Hải Đăng t gọi tường gió oánh bỏ mịa bây giờ :((,0,CLEAN,2,2,2,0,HATE,HATE,HATE,CLEAN,0,0,0,1,CLEAN -> HATE
"Vâng! Xin giới thiệu vs các bạn, đây là ông Cao Thất Đức!",2,HATE,0,0,0,0,CLEAN,CLEAN,CLEAN,CLEAN,0,0,0,0,HATE -> CLEAN
Ôi cát mẹt của bả,1,OFFENSIVE,0,1,0,0,CLEAN,OFFENSIVE,CLEAN,CLEAN,0,1,0,0,OFFENSIVE -> CLEAN
Tu cai mo lai bot de cho Con minh mai sau. Muon noi tieng ma khong song hay sao .,0,CLEAN,0,0,2,0,CLEAN,CLEAN,HATE,CLEAN,1,1,0,1,CLEAN -> HATE
"Thưa Đảng và Nhà Nước, nếu bỏ tù chung thân được bọn cố ý giấu bệnh và tránh cách ly thì cứ làm! Dân xin cảm ơn nhiều lắm ạ!",0,CLEAN,2,2,2,2,HATE,HATE,HATE,HATE,0,0,0,0,CLEAN -> HATE
1997 mien tay vlioc oi chi kim hat bai gi vay chi minh di a,0,CLEAN,0,0,1,0,CLEAN,CLEAN,OFFENSIVE,CLEAN,1,1,0,1,CLEAN -> OFFENSIVE
Vứt hết liêm sỉ xin like,0,CLEAN,0,0,1,2,CLEAN,CLEAN,OFFENSIVE,HATE,1,1,0,0,CLEAN -> OFFENSIVE
